Georegion,County Id,Atoll Site Id,Tx Id,Serialno,Neid,Subname,Sector,Ret Tilt,Technology,Fband,Atoll Antenna
KZN,KZN_SU,KZN_44681,KZN_E8_44681_3,XKK5191304_R1,LTE_GREYS_HOSP_PMB_DN_KZN,80010891_R1,SECTOR 3 - 900,4,LTE,LTE 900,068_16_XTB_900_4_KATH_80010891
KZN,KZN_SU,KZN_44681,KZN_P_44681_1,XKK4863777_R1,LTE_GREYS_HOSP_PMB_DN_KZN,80010891_R1,SECTOR 1 - 900,7,GSM,GSM 900,068_16_XTB_900_7_KATH_80010891
KZN,KZN_SU,KZN_44681,KZN_P_44681_2,XKK4863606_R1,LTE_GREYS_HOSP_PMB_DN_KZN,80010891_R1,SECTOR 2 - 900,9,GSM,GSM 900,068_16_XTB_900_9_KATH_80010891
KZN,KZN_SU,KZN_44681,KZN_U_44681_1,XKK4863777_Y1,LTE_GREYS_HOSP_PMB_DN_KZN,80010891_Y1,SECTOR 1 - 1800/2100,7,UMTS,UMTS 2100,068_16_XTB_2100_7_KATH_80010891
KZN,KZN_SU,KZN_44681,KZN_U_44681_3,XKK5191304_Y1,LTE_GREYS_HOSP_PMB_DN_KZN,80010891_Y1,SECTOR 3 - 1800/2100,4,UMTS,UMTS 2100,068_16_XTB_2100_4_KATH_80010891
KZN,KZN_SU,KZN_5591,KZN_E3_5591_3,XKK5191224_Y3,LTE_HOWICK_LENMED_DN_KZN,80010891_Y3,SECTOR 3 - 1800/2100,5,LTE,LTE 1800,068_16_XTB_1800_5_KATH_80010891
KZN,KZN_SU,KZN_5591,KZN_E8_5591_1,XKK4429514_R1,LTE_HOWICK_LENMED_DN_KZN,80010891_R1,SECTOR 1 -  900,2,LTE,LTE 900,068_16_XTB_900_2_KATH_80010891
KZN,KZN_SU,KZN_5591,KZN_E8_5591_2,XKK5191283_R1,LTE_HOWICK_LENMED_DN_KZN,80010891_R1,SECTOR 2 - 900,5,LTE,LTE 900,068_16_XTB_900_5_KATH_80010891
KZN,KZN_SU,KZN_5591,KZN_E8_5591_3,XKK5191224_R1,LTE_HOWICK_LENMED_DN_KZN,80010891_R1,SECTOR 3 - 900,5,LTE,LTE 900,068_16_XTB_900_5_KATH_80010891
KZN,KZN_SU,KZN_5591,KZN_P_5591_2,XKK5191283_R1,LTE_HOWICK_LENMED_DN_KZN,80010891_R1,SECTOR 2 - 900,5,GSM,GSM 900,068_16_XTB_900_5_KATH_80010891
KZN,KZN_SU,KZN_5591,KZN_U_5591_1,XKK4429514_Y1,LTE_HOWICK_LENMED_DN_KZN,80010891_Y1,SECTOR 1 - 1800/2100,2,UMTS,UMTS 2100,068_16_XTB_2100_2_KATH_80010891
KZN,KZN_SU,KZN_5591,KZN_U_5591_2,XKK5191283_Y1,LTE_HOWICK_LENMED_DN_KZN,80010891_Y1,SECTOR 2 - 1800/2100,5,UMTS,UMTS 2100,068_16_XTB_2100_5_KATH_80010891
KZN,KZN_SU,KZN_5591,KZN_U_5591_3,XKK5191224_Y1,LTE_HOWICK_LENMED_DN_KZN,80010891_Y1,SECTOR 3 - 1800/2100,5,UMTS,UMTS 2100,068_16_XTB_2100_5_KATH_80010891
KZN,KZN_SU,KZN_56181,KZN_E1_56181_1,XKK4863506_Y1,LTE_IMBALI_T_DN_KZN,80010891_Y1,SECTOR 1 - 1800/2100,10,LTE,LTE 2100,068_16_XTB_2100_10_KATH_80010891
KZN,KZN_SU,KZN_56181,KZN_E1_56181_1,XKK4863506_Y3,LTE_IMBALI_T_DN_KZN,80010891_Y3,SECTOR 1 - 1800/2100,10,LTE,LTE 2100,068_16_XTB_2100_10_KATH_80010891
KZN,KZN_SU,KZN_56181,KZN_E1_56181_2,I0K3059387_Y1,LTE_IMBALI_T_DN_KZN,80010891_Y1,SECTOR 2 - 1800/2100,6,LTE,LTE 2100,068_16_XTB_2100_4_KATH_80010891
KZN,KZN_SU,KZN_56181,KZN_E1_56181_2,I0K3059387_Y3,LTE_IMBALI_T_DN_KZN,80010891_Y3,SECTOR 2 - 1800/2100,4,LTE,LTE 2100,068_16_XTB_2100_4_KATH_80010891
KZN,KZN_SU,KZN_56181,KZN_E1_56181_3,I0K3059351_Y1,LTE_IMBALI_T_DN_KZN,80010891_Y1,SECTOR 3 - 1800/2100,7,LTE,LTE 2100,068_16_XTB_2100_6_KATH_80010891
KZN,KZN_SU,KZN_56181,KZN_E1_56181_3,I0K3059351_Y3,LTE_IMBALI_T_DN_KZN,80010891_Y3,SECTOR 3 - 1800/2100,6,LTE,LTE 2100,068_16_XTB_2100_6_KATH_80010891
KZN,KZN_SU,KZN_56181,KZN_E3_56181_3,I0K3059351_Y1,LTE_IMBALI_T_DN_KZN,80010891_Y1,SECTOR 3 - 1800/2100,7,LTE,LTE 1800,068_16_XTB_1800_7_KATH_80010891
KZN,KZN_SU,KZN_56181,KZN_E3_56181_3,I0K3059351_Y3,LTE_IMBALI_T_DN_KZN,80010891_Y3,SECTOR 3 - 1800/2100,6,LTE,LTE 1800,068_16_XTB_1800_7_KATH_80010891
KZN,KZN_SU,KZN_56181,KZN_E8_56181_1,XKK4863506_R1,LTE_IMBALI_T_DN_KZN,80010891_R1,SECTOR 1 - 900,10,LTE,LTE 900,068_16_XTB_900_10_KATH_80010891
KZN,KZN_SU,KZN_56181,KZN_E8_56181_2,I0K3059387_R1,LTE_IMBALI_T_DN_KZN,80010891_R1,SECTOR 2 - 900,6,LTE,LTE 900,068_16_XTB_900_6_KATH_80010891
KZN,KZN_SU,KZN_56181,KZN_E8_56181_3,I0K3059351_R1,LTE_IMBALI_T_DN_KZN,80010891_R1,SECTOR 3 - 900,7.5,LTE,LTE 900,068_16_XTB_900_7.5_KATH_80010891
KZN,KZN_SU,KZN_56181,KZN_P_56181_1,XKK4863506_R1,LTE_IMBALI_T_DN_KZN,80010891_R1,SECTOR 1 - 900,10,GSM,GSM 900,068_16_XTB_900_10_KATH_80010891
KZN,KZN_SU,KZN_56181,KZN_P_56181_2,I0K3059387_R1,LTE_IMBALI_T_DN_KZN,80010891_R1,SECTOR 2 - 900,6,GSM,GSM 900,068_16_XTB_900_6_KATH_80010891
KZN,KZN_SU,KZN_56181,KZN_P_56181_3,I0K3059351_R1,LTE_IMBALI_T_DN_KZN,80010891_R1,SECTOR 3 - 900,7.5,GSM,GSM 900,068_16_XTB_900_7.5_KATH_80010891
KZN,KZN_SU,KZN_56181,KZN_R3_56181_1,XKK4863506_Y1,LTE_IMBALI_T_DN_KZN,80010891_Y1,SECTOR 1 - 1800/2100,10,LTE,LTE 1800,068_16_XTB_1800_10_KATH_80010891
KZN,KZN_SU,KZN_56181,KZN_R3_56181_2,I0K3059387_Y1,LTE_IMBALI_T_DN_KZN,80010891_Y1,SECTOR 2 - 1800/2100,6,LTE,LTE 1800,068_16_XTB_1800_4_KATH_80010891
KZN,KZN_SU,KZN_56181,KZN_R3_56181_2,I0K3059387_Y3,LTE_IMBALI_T_DN_KZN,80010891_Y3,SECTOR 2 - 1800/2100,4,LTE,LTE 1800,068_16_XTB_1800_4_KATH_80010891
KZN,KZN_SU,KZN_56181,KZN_R3_56181_3,I0K3059351_Y1,LTE_IMBALI_T_DN_KZN,80010891_Y1,SECTOR 3 - 1800/2100,7,LTE,LTE 1800,068_16_XTB_1800_7_KATH_80010891
KZN,KZN_SU,KZN_56181,KZN_R3_56181_3,I0K3059351_Y3,LTE_IMBALI_T_DN_KZN,80010891_Y3,SECTOR 3 - 1800/2100,6,LTE,LTE 1800,068_16_XTB_1800_7_KATH_80010891
KZN,KZN_SU,KZN_56181,KZN_U_56181_1,XKK4863506_Y1,LTE_IMBALI_T_DN_KZN,80010891_Y1,SECTOR 1 - 1800/2100,10,UMTS,UMTS 2100,068_16_XTB_2100_10_KATH_80010891
KZN,KZN_SU,KZN_56181,KZN_U_56181_1,XKK4863506_Y3,LTE_IMBALI_T_DN_KZN,80010891_Y3,SECTOR 1 - 1800/2100,10,UMTS,UMTS 2100,068_16_XTB_2100_10_KATH_80010891
KZN,KZN_SU,KZN_56181,KZN_U_56181_2,I0K3059387_Y1,LTE_IMBALI_T_DN_KZN,80010891_Y1,SECTOR 2 - 1800/2100,6,UMTS,UMTS 2100,068_16_XTB_2100_6_KATH_80010891
KZN,KZN_SU,KZN_56181,KZN_U_56181_2,I0K3059387_Y3,LTE_IMBALI_T_DN_KZN,80010891_Y3,SECTOR 2 - 1800/2100,4,UMTS,UMTS 2100,068_16_XTB_2100_6_KATH_80010891
KZN,KZN_SU,KZN_56181,KZN_U_56181_3,I0K3059351_Y1,LTE_IMBALI_T_DN_KZN,80010891_Y1,SECTOR 3 - 1800/2100,7,UMTS,UMTS 2100,068_16_XTB_2100_7_KATH_80010891
KZN,KZN_SU,KZN_56181,KZN_U_56181_3,I0K3059351_Y3,LTE_IMBALI_T_DN_KZN,80010891_Y3,SECTOR 3 - 1800/2100,6,UMTS,UMTS 2100,068_16_XTB_2100_7_KATH_80010891
KZN,KZN_SU,KZN_56681,KZN_E1_56681_1,T0N5060115_Y3,LTE_HERMANUS_DBN_DN_KZN,800372991_Y3,SECTOR 1 - 1800/2100,8.5,LTE,LTE 2100,065_16_XTB_2100_8.5_KATH_800372991
KZN,KZN_SU,KZN_56681,KZN_E1_56681_2,T0N5060223_Y3,LTE_HERMANUS_DBN_DN_KZN,800372991_Y3,SECTOR 2 - 1800/2100,8.5,LTE,LTE 2100,065_16_XTB_2100_8.5_KATH_800372991
KZN,KZN_SU,KZN_56681,KZN_E1_56681_3,D240546576_Y3,LTE_HERMANUS_DBN_DN_KZN,800372991_Y3,SECTOR 3 - 1800/2100,7,LTE,LTE 2100,065_16_XTB_2100_7_KATH_800372991
KZN,KZN_SU,KZN_56681,KZN_E3_56681_2,T0N5060223_Y1,LTE_HERMANUS_DBN_DN_KZN,800372991_Y1,SECTOR 2 - 1800/2100,8.5,LTE,LTE 1800,065_16_XTB_1800_8.5_KATH_800372991
KZN,KZN_SU,KZN_56681,KZN_E3_56681_3,D240546576_Y1,LTE_HERMANUS_DBN_DN_KZN,800372991_Y1,SECTOR 3 - 1800/2100,7,LTE,LTE 1800,065_16_XTB_1800_7_KATH_800372991
KZN,KZN_SU,KZN_56681,KZN_E8_56681_1,T0N5060115_R1,LTE_HERMANUS_DBN_DN_KZN,800372991_R1,SECTOR 1 - 900,7,LTE,LTE 900,065_16_XTB_0900_7_KATH_800372991
KZN,KZN_SU,KZN_56681,KZN_E8_56681_2,T0N5060223_R1,LTE_HERMANUS_DBN_DN_KZN,800372991_R1,SECTOR 2 - 900,8,LTE,LTE 900,065_16_XTB_0900_8_KATH_800372991
KZN,KZN_SU,KZN_56681,KZN_E8_56681_3,D240546576_R1,LTE_HERMANUS_DBN_DN_KZN,800372991_R1,SECTOR 3 - 900,7.5,LTE,LTE 900,065_16_XTB_0900_7.5_KATH_800372991
KZN,KZN_SU,KZN_59161,KZN_E3_59161_1,XKK5083282_Y3,LTE_DIEP_KLOOF_SEC_DN_KZN,80010891_Y3,SECTOR 1 - 1800/2100,8,LTE,LTE 1800,068_16_XTB_1800_8_KATH_80010891
KZN,KZN_SU,KZN_59161,KZN_E3_59161_2,XKL3340702_Y3,LTE_DIEP_KLOOF_SEC_DN_KZN,80010891_Y3,SECTOR 2 - 1800/2100,7,LTE,LTE 1800,068_16_XTB_1800_7_KATH_80010891
KZN,KZN_SU,KZN_59161,KZN_E3_59161_3,I0K1498440_Y3,LTE_DIEP_KLOOF_SEC_DN_KZN,80010891_Y3,SECTOR 3 - 1800/2100,6,LTE,LTE 1800,068_16_XTB_1800_6_KATH_80010891
KZN,KZN_SU,KZN_59161,KZN_P_59161_1,XKK5083282_R1,LTE_DIEP_KLOOF_SEC_DN_KZN,80010891_R1,SECTOR 1 - 900,5,GSM,GSM 900,068_16_XTB_900_5_KATH_80010891
KZN,KZN_SU,KZN_59161,KZN_P_59161_2,XKL3340702_R1,LTE_DIEP_KLOOF_SEC_DN_KZN,80010891_R1,SECTOR 2 - 900,7,GSM,GSM 900,068_16_XTB_900_7_KATH_80010891
KZN,KZN_SU,KZN_59161,KZN_P_59161_3,I0K1498440_R1,LTE_DIEP_KLOOF_SEC_DN_KZN,80010891_R1,SECTOR 3 - 900,5,GSM,GSM 900,068_16_XTB_900_5_KATH_80010891
KZN,KZN_SU,KZN_59161,KZN_U_59161_1,XKK5083282_Y1,LTE_DIEP_KLOOF_SEC_DN_KZN,80010891_Y1,SECTOR 1 - 1800/2100,8,UMTS,UMTS 2100,068_16_XTB_2100_8_KATH_80010891
KZN,KZN_SU,KZN_59161,KZN_U_59161_2,XKL3340702_Y1,LTE_DIEP_KLOOF_SEC_DN_KZN,80010891_Y1,SECTOR 2 - 1800/2100,7,UMTS,UMTS 2100,068_16_XTB_2100_7_KATH_80010891
KZN,KZN_SU,KZN_59161,KZN_U_59161_3,I0K1498440_Y1,LTE_DIEP_KLOOF_SEC_DN_KZN,80010891_Y1,SECTOR 3 - 1800/2100,6,UMTS,UMTS 2100,068_16_XTB_2100_6_KATH_80010891
KZN,KZN_SU,KZN_59161,KZN_X_59161_1,XKK5083282_R1,LTE_DIEP_KLOOF_SEC_DN_KZN,80010891_R1,SECTOR 1 - 900,5,UMTS,UMTS 900,068_16_XTB_900_5_KATH_80010891
KZN,KZN_SU,KZN_59161,KZN_X_59161_2,XKL3340702_R1,LTE_DIEP_KLOOF_SEC_DN_KZN,80010891_R1,SECTOR 2 - 900,7,UMTS,UMTS 900,068_16_XTB_900_7_KATH_80010891
KZN,KZN_SU,KZN_59161,KZN_X_59161_3,I0K1498440_R1,LTE_DIEP_KLOOF_SEC_DN_KZN,80010891_R1,SECTOR 3 - 900,5,UMTS,UMTS 900,068_16_XTB_900_5_KATH_80010891
KZN,KZN_SU,KZN_59281,KZN_E1_59281_3,XKL3195513_Y3,LTE_HAREWOOD_DN_KZN,80010891_Y3,SECTOR 3-1800/2100,13,LTE,LTE 2100,068_16_XTB_2100_13_KATH_80010891
KZN,KZN_SU,KZN_59281,KZN_E3_59281_1,XKL2287837_Y3,LTE_HAREWOOD_DN_KZN,80010891_Y3,SECTOR 1-1800/2100,3,LTE,LTE 1800,068_16_XTB_1800_3_KATH_80010891
KZN,KZN_SU,KZN_59281,KZN_E3_59281_2,XKL1833638_Y1,LTE_HAREWOOD_DN_KZN,80010891_Y1,SECTOR 2-1800/2100,13,LTE,LTE 1800,068_16_XTB_1800_13_KATH_80010891
KZN,KZN_SU,KZN_59281,KZN_E3_59281_3,XKL3195513_Y1,LTE_HAREWOOD_DN_KZN,80010891_Y1,SECTOR 3-1800/2100,13,LTE,LTE 1800,068_16_XTB_1800_13_KATH_80010891
KZN,KZN_SU,KZN_59281,KZN_E8_59281_1,XKL2287837_R1,LTE_HAREWOOD_DN_KZN,80010891_R1,SECTOR 1-900,2,LTE,LTE 900,068_16_XTB_900_2_KATH_80010891
KZN,KZN_SU,KZN_59281,KZN_E8_59281_2,XKL1833638_R1,LTE_HAREWOOD_DN_KZN,80010891_R1,SECTOR 2-900,11,LTE,LTE 900,068_16_XTB_900_11_KATH_80010891
KZN,KZN_SU,KZN_59281,KZN_E8_59281_3,XKL3195513_R1,LTE_HAREWOOD_DN_KZN,80010891_R1,SECTOR 3-900,10,LTE,LTE 900,068_16_XTB_900_10_KATH_80010891
KZN,KZN_SU,KZN_59281,KZN_P_59281_2,XKL1833638_R1,LTE_HAREWOOD_DN_KZN,80010891_R1,SECTOR 2-900,11,GSM,GSM 900,068_16_XTB_900_11_KATH_80010891
KZN,KZN_SU,KZN_59281,KZN_P_59281_3,XKL3195513_R1,LTE_HAREWOOD_DN_KZN,80010891_R1,SECTOR 3-900,10,GSM,GSM 900,068_16_XTB_900_10_KATH_80010891
KZN,KZN_SU,KZN_59281,KZN_R3_59281_1,XKL2287837_Y1,LTE_HAREWOOD_DN_KZN,80010891_Y1,SECTOR 1-1800/2100,3,LTE,LTE 1800,068_16_XTB_1800_3_KATH_80010891
KZN,KZN_SU,KZN_59281,KZN_R3_59281_2,XKL1833638_Y3,LTE_HAREWOOD_DN_KZN,80010891_Y3,SECTOR 2-1800/2100,13,LTE,LTE 1800,068_16_XTB_1800_13_KATH_80010891
KZN,KZN_SU,KZN_59281,KZN_R3_59281_3,XKL3195513_Y1,LTE_HAREWOOD_DN_KZN,80010891_Y1,SECTOR 3-1800/2100,13,LTE,LTE 1800,068_16_XTB_1800_13_KATH_80010891
KZN,KZN_SU,KZN_59921,KZN_E1_59921_1,D240636404_Y1,LTE_GAYBROOK_LOOKOUT_MTN_KZN,800372991_Y1,SECTOR 1 - 1800/2100,7,LTE,LTE 2100,065_16_XTB_2100_7_KATH_800372991
KZN,KZN_SU,KZN_59921,KZN_E1_59921_2,D240636403_Y1,LTE_GAYBROOK_LOOKOUT_MTN_KZN,800372991_Y1,SECTOR 2 - 1800/2100,8,LTE,LTE 2100,065_16_XTB_2100_8_KATH_800372991
KZN,KZN_SU,KZN_59921,KZN_E1_59921_3,D240636406_Y1,LTE_GAYBROOK_LOOKOUT_MTN_KZN,800372991_Y1,SECTOR 3 - 1800/2100,9,LTE,LTE 2100,065_16_XTB_2100_9_KATH_800372991
KZN,KZN_SU,KZN_59921,KZN_E3_59921_1,D240636404_Y3,LTE_GAYBROOK_LOOKOUT_MTN_KZN,800372991_Y3,SECTOR 1 - 1800/2100,7,LTE,LTE 1800,065_16_XTB_1800_7_KATH_800372991
KZN,KZN_SU,KZN_59921,KZN_E3_59921_2,D240636403_Y3,LTE_GAYBROOK_LOOKOUT_MTN_KZN,800372991_Y3,SECTOR 2 - 1800/2100,8,LTE,LTE 1800,065_16_XTB_1800_8_KATH_800372991
KZN,KZN_SU,KZN_59921,KZN_E8_59921_1,D240636404_R1,LTE_GAYBROOK_LOOKOUT_MTN_KZN,800372991_R1,SECTOR 1 - 900,7,LTE,LTE 900,065_16_XTB_0900_7_KATH_800372991
KZN,KZN_SU,KZN_59921,KZN_E8_59921_2,D240636403_R1,LTE_GAYBROOK_LOOKOUT_MTN_KZN,800372991_R1,SECTOR 2 - 900,8,LTE,LTE 900,065_16_XTB_0900_8_KATH_800372991
KZN,KZN_SU,KZN_59921,KZN_E8_59921_3,D240636406_R1,LTE_GAYBROOK_LOOKOUT_MTN_KZN,800372991_R1,SECTOR 3 - 900,9,LTE,LTE 900,065_16_XTB_0900_9_KATH_800372991
KZN,KZN_SU,KZN_59921,KZN_R3_59921_1,D240636404_Y3,LTE_GAYBROOK_LOOKOUT_MTN_KZN,800372991_Y3,SECTOR 1 - 1800/2100,7,LTE,LTE 1800,065_16_XTB_1800_7_KATH_800372991
KZN,KZN_SU,KZN_59921,KZN_R3_59921_2,D240636403_Y3,LTE_GAYBROOK_LOOKOUT_MTN_KZN,800372991_Y3,SECTOR 2 - 1800/2100,8,LTE,LTE 1800,065_16_XTB_1800_8_KATH_800372991
KZN,KZN_SU,KZN_59921,KZN_R3_59921_3,D240636406_Y3,LTE_GAYBROOK_LOOKOUT_MTN_KZN,800372991_Y3,SECTOR 3 - 1800/2100,9,LTE,LTE 1800,065_16_XTB_1800_9_KATH_800372991
KZN,KZN_SU,KZN_63761,KZN_E1_63761_1,XKK4102621_Y1,LTE_GEERE_STR_DN_KZN,80010891_Y1,SECTOR 1-1800/2100,8,LTE,LTE 2100,068_16_XTB_2100_8_KATH_80010891
KZN,KZN_SU,KZN_63761,KZN_E1_63761_1,XKK4102621_Y3,LTE_GEERE_STR_DN_KZN,80010891_Y3,SECTOR 1-1800/2100,8,LTE,LTE 2100,068_16_XTB_2100_8_KATH_80010891
KZN,KZN_SU,KZN_63761,KZN_E1_63761_2,XKK4646698_Y1,LTE_GEERE_STR_DN_KZN,80010891_Y1,SECTOR 2-1800/2100,7,LTE,LTE 2100,068_16_XTB_2100_7_KATH_80010891
KZN,KZN_SU,KZN_63761,KZN_E1_63761_2,XKK4646698_Y3,LTE_GEERE_STR_DN_KZN,80010891_Y3,SECTOR 2-1800/2100,7,LTE,LTE 2100,068_16_XTB_2100_7_KATH_80010891
KZN,KZN_SU,KZN_63761,KZN_E1_63761_3,XKK4429501_Y1,LTE_GEERE_STR_DN_KZN,80010891_Y1,SECTOR 3 - 1800/2100,6,LTE,LTE 2100,068_16_XTB_2100_6_KATH_80010891
KZN,KZN_SU,KZN_63761,KZN_E3_63761_1,XKK4102621_Y1,LTE_GEERE_STR_DN_KZN,80010891_Y1,SECTOR 1-1800/2100,8,LTE,LTE 1800,068_16_XTB_1800_8_KATH_80010891
KZN,KZN_SU,KZN_63761,KZN_E3_63761_1,XKK4102621_Y3,LTE_GEERE_STR_DN_KZN,80010891_Y3,SECTOR 1-1800/2100,8,LTE,LTE 1800,068_16_XTB_1800_8_KATH_80010891
KZN,KZN_SU,KZN_63761,KZN_E3_63761_2,XKK4646698_Y3,LTE_GEERE_STR_DN_KZN,80010891_Y3,SECTOR 2-1800/2100,7,LTE,LTE 1800,068_16_XTB_1800_7_KATH_80010891
KZN,KZN_SU,KZN_63761,KZN_E3_63761_3,XKK4429501_Y3,LTE_GEERE_STR_DN_KZN,80010891_Y3,SECTOR 3-1800/2100,6,LTE,LTE 1800,068_16_XTB_1800_6_KATH_80010891
KZN,KZN_SU,KZN_63761,KZN_E8_63761_1,XKK4102621_R1,LTE_GEERE_STR_DN_KZN,80010891_R1,SECTOR 1-900,7,LTE,LTE 900,068_16_XTB_900_7_KATH_80010891
KZN,KZN_SU,KZN_63761,KZN_E8_63761_2,XKK4646698_R1,LTE_GEERE_STR_DN_KZN,80010891_R1,SECTOR 2-900,8,LTE,LTE 900,068_16_XTB_900_8_KATH_80010891
KZN,KZN_SU,KZN_63761,KZN_E8_63761_3,XKK4429501_R1,LTE_GEERE_STR_DN_KZN,80010891_R1,SECTOR 3-900,6,LTE,LTE 900,068_16_XTB_900_6_KATH_80010891
KZN,KZN_SU,KZN_63761,KZN_R3_63761_1,XKK4102621_Y1,LTE_GEERE_STR_DN_KZN,80010891_Y1,SECTOR 1-1800/2100,8,LTE,LTE 1800,068_16_XTB_1800_8_KATH_80010891
KZN,KZN_SU,KZN_63761,KZN_R3_63761_2,XKK4646698_Y1,LTE_GEERE_STR_DN_KZN,80010891_Y1,SECTOR 2-1800/2100,7,LTE,LTE 1800,068_16_XTB_1800_7_KATH_80010891
KZN,KZN_SU,KZN_63761,KZN_R3_63761_3,XKK4429501_Y3,LTE_GEERE_STR_DN_KZN,80010891_Y3,SECTOR 3-1800/2100,6,LTE,LTE 1800,068_16_XTB_1800_6_KATH_80010891
KZN,KZN_SU,KZN_63761,KZN_U_63761_1,XKK4102621_Y1,LTE_GEERE_STR_DN_KZN,80010891_Y1,SECTOR 1-1800/2100,8,UMTS,UMTS 2100,068_16_XTB_2100_8_KATH_80010891
KZN,KZN_SU,KZN_63761,KZN_U_63761_2,XKK4646698_Y1,LTE_GEERE_STR_DN_KZN,80010891_Y1,SECTOR 2-1800/2100,7,UMTS,UMTS 2100,068_16_XTB_2100_7_KATH_80010891
KZN,KZN_SU,KZN_63761,KZN_U_63761_3,XKK4429501_Y1,LTE_GEERE_STR_DN_KZN,80010891_Y1,SECTOR 3 - 1800/2100,6,UMTS,UMTS 2100,068_16_XTB_2100_6_KATH_80010891
KZN,KZN_SU,KZN_63781,KZN_E1_63781_1,XKK5083296_Y1,LTE_MAPLE_RD_DN_KZN,80010891_Y1,SECTOR 1-1800/2100,4.5,LTE,LTE 2100,068_16_XTB_2100_4.5_KATH_80010891
KZN,KZN_SU,KZN_63781,KZN_E1_63781_2,XKK4863581_Y1,LTE_MAPLE_RD_DN_KZN,80010891_Y1,SECTOR 2-1800/2100,4,LTE,LTE 2100,068_16_XTB_2100_4_KATH_80010891
KZN,KZN_SU,KZN_63781,KZN_E1_63781_2,XKK4863581_Y3,LTE_MAPLE_RD_DN_KZN,80010891_Y3,SECTOR 2-1800/2100,4,LTE,LTE 2100,068_16_XTB_2100_4_KATH_80010891
KZN,KZN_SU,KZN_63781,KZN_E1_63781_3,XKK4863595_Y3,LTE_MAPLE_RD_DN_KZN,80010891_Y3,SECTOR 3-1800/2100,6,LTE,LTE 2100,068_16_XTB_2100_6_KATH_80010891
KZN,KZN_SU,KZN_63781,KZN_E3_63781_1,XKK5083296_Y3,LTE_MAPLE_RD_DN_KZN,80010891_Y3,SECTOR 1-1800/2100,4.5,LTE,LTE 1800,068_16_XTB_1800_4.5_KATH_80010891
KZN,KZN_SU,KZN_63781,KZN_E3_63781_2,XKK4863581_Y3,LTE_MAPLE_RD_DN_KZN,80010891_Y3,SECTOR 2-1800/2100,4,LTE,LTE 1800,068_16_XTB_1800_4_KATH_80010891
KZN,KZN_SU,KZN_63781,KZN_E3_63781_3,XKK4863595_Y1,LTE_MAPLE_RD_DN_KZN,80010891_Y1,SECTOR 3-1800/2100,6,LTE,LTE 1800,068_16_XTB_1800_6_KATH_80010891
KZN,KZN_SU,KZN_63781,KZN_E8_63781_1,XKK5083296_R1,LTE_MAPLE_RD_DN_KZN,80010891_R1,SECTOR 1-900,4.5,LTE,LTE 900,068_16_XTB_900_4.5_KATH_80010891
KZN,KZN_SU,KZN_63781,KZN_E8_63781_2,XKK4863581_R1,LTE_MAPLE_RD_DN_KZN,80010891_R1,SECTOR 2-900,4,LTE,LTE 900,068_16_XTB_900_4_KATH_80010891
KZN,KZN_SU,KZN_63781,KZN_E8_63781_3,XKK4863595_R1,LTE_MAPLE_RD_DN_KZN,80010891_R1,SECTOR 3-900,6,LTE,LTE 900,068_16_XTB_900_6_KATH_80010891
KZN,KZN_SU,KZN_63781,KZN_P_63781_1,XKK5083296_R1,LTE_MAPLE_RD_DN_KZN,80010891_R1,SECTOR 1-900,4.5,GSM,GSM 900,068_16_XTB_900_4.5_KATH_80010891
KZN,KZN_SU,KZN_63781,KZN_P_63781_2,XKK4863581_R1,LTE_MAPLE_RD_DN_KZN,80010891_R1,SECTOR 2-900,4,GSM,GSM 900,068_16_XTB_900_4_KATH_80010891
KZN,KZN_SU,KZN_63781,KZN_P_63781_3,XKK4863595_R1,LTE_MAPLE_RD_DN_KZN,80010891_R1,SECTOR 3-900,6,GSM,GSM 900,068_16_XTB_900_6_KATH_80010891
KZN,KZN_SU,KZN_63781,KZN_R3_63781_1,XKK5083296_Y3,LTE_MAPLE_RD_DN_KZN,80010891_Y3,SECTOR 1-1800/2100,4.5,LTE,LTE 1800,068_16_XTB_1800_4.5_KATH_80010891
KZN,KZN_SU,KZN_63781,KZN_R3_63781_2,XKK4863581_Y1,LTE_MAPLE_RD_DN_KZN,80010891_Y1,SECTOR 2-1800/2100,4,LTE,LTE 1800,068_16_XTB_1800_4_KATH_80010891
KZN,KZN_SU,KZN_63781,KZN_R3_63781_3,XKK4863595_Y1,LTE_MAPLE_RD_DN_KZN,80010891_Y1,SECTOR 3-1800/2100,6,LTE,LTE 1800,068_16_XTB_1800_6_KATH_80010891
KZN,KZN_SU,KZN_63781,KZN_U_63781_1,XKK5083296_Y1,LTE_MAPLE_RD_DN_KZN,80010891_Y1,SECTOR 1-1800/2100,4.5,UMTS,UMTS 2100,068_16_XTB_2100_4.5_KATH_80010891
KZN,KZN_SU,KZN_63781,KZN_U_63781_2,XKK4863581_Y1,LTE_MAPLE_RD_DN_KZN,80010891_Y1,SECTOR 2-1800/2100,4,UMTS,UMTS 2100,068_16_XTB_2100_4_KATH_80010891
KZN,KZN_SU,KZN_63781,KZN_U_63781_3,XKK4863595_Y1,LTE_MAPLE_RD_DN_KZN,80010891_Y1,SECTOR 3-1800/2100,6,UMTS,UMTS 2100,068_16_XTB_2100_6_KATH_80010891
